symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CRMD,2016-12-31,False,FY,2016,10-K,224105.0,-24760918.0,-24643627.0,-0.65,-0.65,0.0,21906386.0,21831691.0,4091860.0,8064490.0,17814526.0,-22265395.0,11419770.0,7092452.0
PLX,2016-12-31,False,FY,2016,10-K,9199000.0,-33163000.0,-29365000.0,-0.29,-0.29,0.0,82247000.0,71867000.0,66212000.0,63281000.0,-9957000.0,-32098000.0,-967000.0,19695000.0
VHC,2016-12-31,False,FY,2016,10-K,4000000.0,-28505000.0,-28569000.0,-0.51,-0.51,0.0,18871000.0,16464000.0,5224000.0,6627000.0,11147000.0,-22015000.0,700000.0,19216000.0
ZEDG,2017-01-31,False,Q2,2017,10-Q,2572000.0,-338000.0,-326000.0,-0.03,-0.03,0.0,12675000.0,7739000.0,1932000.0,5604000.0,10743000.0,205000.0,-757000.0,166000.0
BETR,2016-12-31,False,FY,2016,10-K,270811000.0,60364000.0,25835000.0,0.36,0.36,0.0,838240000.0,79229000.0,60036000.0,10323000.0,51734000.0,-803000.0,-388077000.0,380972000.0
AP,2016-12-31,False,FY,2016,10-K,331866000.0,-54530000.0,-79820000.0,-6.68,-6.68,0.36,565889000.0,221464000.0,144292000.0,38579000.0,149834000.0,-5634000.0,-40878000.0,-8876000.0
AHT,2016-12-31,False,FY,2016,10-K,1492043000.0,155704000.0,-88681000.0,-0.95,-0.95,0.48,4891544000.0,,,347091000.0,792377000.0,175055000.0,-7916000.0,-34150000.0
AHL,2016-12-31,False,FY,2016,10-K,4107000000.0,,805000000.0,12.93,8.73,0.0,86720000000.0,,,2459000000.0,6906000000.0,1199000000.0,-2602000000.0,1155000000.0
BIOA,2016-12-31,False,FY,2016,10-K,8272497.0,-29629970.0,-22478081.0,-0.78,-0.78,0.0,161330465.0,31421552.0,45304953.0,16160017.0,48490900.0,-37615873.0,-667978.0,47223874.0
BCEI,2016-12-31,False,FY,2016,10-K,195295000.0,-129110000.0,-198950000.0,-4.04,-4.04,0.0,1134478000.0,112428000.0,1070466000.0,80565000.0,19061000.0,14563000.0,-67401000.0,112062000.0
