symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AMPE,2016-12-31,False,FY,2016,10-K,,,-19163629.0,-0.36,-0.36,0.0,13595786.0,5402167.0,2134566.0,4894834.0,6634311.0,-14624972.0,-6844.0,3528258.0
AINC,2016-12-31,False,FY,2016,10-K,67607000.0,-2457000.0,-2396000.0,-1.19,-2.56,0.0,129797000.0,111251000.0,24432000.0,84091000.0,90149000.0,80790000.0,-4865000.0,-42106000.0
AWX,2016-12-31,False,FY,2016,10-K,61352000.0,-186000.0,-69000.0,-0.02,-0.02,0.0,67898000.0,14918000.0,14676000.0,2299000.0,41376000.0,2587000.0,-2998000.0,896000.0
BTN,2016-12-31,False,FY,2016,10-K,76731000.0,4641000.0,290000.0,0.02,0.02,0.0,62900000.0,33542000.0,13648000.0,7596000.0,45852000.0,-3462000.0,-10513000.0,-318000.0
BTX,2016-12-31,False,FY,2016,10-K,5923000.0,-58967000.0,33572000.0,0.35,0.34,0.0,142572000.0,25649000.0,8850000.0,22088000.0,130508000.0,-42326000.0,-10889000.0,32782000.0
CRMD,2016-12-31,False,FY,2016,10-K,224105.0,-24760918.0,-24643627.0,-0.65,-0.65,0.0,21906386.0,21831691.0,4091860.0,8064490.0,17814526.0,-22265395.0,11419770.0,7092452.0
MCF,2016-12-31,False,FY,2016,10-K,78183000.0,,-58029000.0,-2.71,-2.71,0.0,376514000.0,19054000.0,62889000.0,0.0,236405000.0,32011000.0,-19798000.0,-12213000.0
CRVP,2017-01-31,False,Q1,2017,10-Q,14650146.0,232154.0,-74614.0,-0.0,-0.0,0.0,35356056.0,14166944.0,6524659.0,3371042.0,5097028.0,-1144413.0,-638361.0,-399999.0
ESTE,2016-12-31,False,FY,2016,10-K,42269000.0,-46021000.0,-54541000.0,-2.92,-2.92,0.0,316512000.0,27342000.0,38829000.0,10200000.0,241457000.0,1712000.0,-59868000.0,45092000.0
ERN,2016-12-31,False,FY,2016,10-K,77815000.0,-136992000.0,-142401000.0,-0.67,-0.67,0.0,289201000.0,22706000.0,287103000.0,7177000.0,-224620000.0,6355000.0,-19293000.0,6073000.0
EGAS,2016-12-31,False,FY,2016,10-K,99441000.0,3052000.0,513000.0,0.05,0.05,0.3,197424000.0,35811000.0,36485000.0,6463000.0,92957000.0,11365000.0,-6071000.0,-1547000.0
GIG,2016-12-31,False,FY,2016,10-K,58743000.0,3363000.0,2233000.0,0.04,0.04,0.0,140435000.0,65360000.0,16029000.0,35757000.0,110312000.0,3254000.0,-38541000.0,40679000.0
GMO,2016-12-31,False,FY,2016,10-K,,-7127000.0,-8067000.0,-0.07,-0.07,0.0,337286000.0,8559000.0,1520000.0,8470000.0,109674000.0,-8284000.0,4750000.0,-1043000.0
GV,2016-12-31,False,FY,2016,10-K,130423463.0,21406770.0,12999749.0,0.52,0.52,0.0,91302157.0,51428881.0,18435557.0,20599648.0,48250562.0,18057251.0,-4669739.0,-4162102.0
HUSA,2016-12-31,False,FY,2016,10-K,165910.0,-2648831.0,-2641625.0,-0.05,-0.05,0.0,2945016.0,484922.0,61127.0,481172.0,2856445.0,-1297153.0,-209222.0,-135973.0
LTS,2016-12-31,False,FY,2016,10-K,1106953000.0,-12070000.0,-52707000.0,-0.29,-0.29,0.0,546003000.0,,,98930000.0,362501000.0,14246000.0,-11229000.0,-22764000.0
UWN,2017-01-31,False,Q3,2017,10-Q,17987172.0,-484890.0,-683046.0,-0.04,-0.04,0.0,52511929.0,13922574.0,4698445.0,9583671.0,33391701.0,1949546.0,-312429.0,-3636553.0
TIS,2016-12-31,False,FY,2016,10-K,164494000.0,18686000.0,12811000.0,1.25,1.24,1.4,319880000.0,47137000.0,20142000.0,8750000.0,133245000.0,27827000.0,-77679000.0,54241000.0
PLX,2016-12-31,False,FY,2016,10-K,9199000.0,-33163000.0,-29365000.0,-0.29,-0.29,0.0,82247000.0,71867000.0,66212000.0,63281000.0,-9957000.0,-32098000.0,-967000.0,19695000.0
REI,2016-12-31,False,FY,2016,10-K,30850248.0,-57032761.0,-37637687.0,-0.97,-0.97,0.0,307597399.0,75220915.0,9099391.0,71086381.0,290540973.0,11214397.0,-38339845.0,93780479.0
SVT,2016-12-31,False,FY,2016,10-K,38587000.0,,1753000.0,0.79,0.76,0.0,36281000.0,25968000.0,4999000.0,3515000.0,27117000.0,2441000.0,-991000.0,-1203000.0
TPHS,2016-12-31,False,FY,2016,10-K,1856000.0,-7178000.0,-7436000.0,-0.29,-0.29,0.0,85601000.0,,,4678000.0,28025000.0,-14842000.0,-26214000.0,7561000.0
VHC,2016-12-31,False,FY,2016,10-K,4000000.0,-28505000.0,-28569000.0,-0.51,-0.51,0.0,18871000.0,16464000.0,5224000.0,6627000.0,11147000.0,-22015000.0,700000.0,19216000.0
AA,2016-12-31,False,FY,2016,10-K,9318000000.0,,-400000000.0,-2.19,-2.19,0.0,16741000000.0,3181000000.0,2821000000.0,853000000.0,7697000000.0,-311000000.0,1077000000.0,-483000000.0
AXR,2017-01-31,False,Q3,2017,10-Q,9777000.0,,174000.0,0.02,0.02,0.0,109539000.0,,,10753000.0,83902000.0,7607000.0,-63000.0,-11353000.0
AP,2016-12-31,False,FY,2016,10-K,331866000.0,-54530000.0,-79820000.0,-6.68,-6.68,0.36,565889000.0,221464000.0,144292000.0,38579000.0,149834000.0,-5634000.0,-40878000.0,-8876000.0
BETR,2016-12-31,False,FY,2016,10-K,270811000.0,60364000.0,25835000.0,0.36,0.36,0.0,838240000.0,79229000.0,60036000.0,10323000.0,51734000.0,-803000.0,-388077000.0,380972000.0
