symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
ATSG,2016-12-31,False,FY,2016,10-K,768870000.0,63748000.0,23488000.0,0.38,0.37,0.0,1259330000.0,132653000.0,155785000.0,16358000.0,331902000.0,193092000.0,-269492000.0,75061000.0
CRMT,2017-01-31,False,Q3,2017,10-Q,138784000.0,,2826000.0,0.36,0.35,0.0,434651000.0,,,254000.0,239318000.0,-8639000.0,-500000.0,8791000.0
RKDA,2016-12-31,False,FY,2016,10-K,3188000.0,-18620000.0,-19624000.0,-0.44,-0.44,0.0,56574000.0,52222000.0,3129000.0,2013000.0,22198000.0,-17055000.0,-5301000.0,396000.0
ASCMA,2016-12-31,False,FY,2016,10-K,570372000.0,55634000.0,-91244000.0,-7.44,-7.44,0.0,2132432000.0,125033000.0,95116000.0,12319000.0,238645000.0,188903000.0,-200358000.0,18197000.0
ATRC,2016-12-31,False,FY,2016,10-K,155109000.0,-31138000.0,-33338000.0,-1.05,-1.05,0.0,276421000.0,85717000.0,28828000.0,24208000.0,168442000.0,-15119000.0,-12079000.0,27695000.0
AXSM,2016-12-31,False,FY,2016,10-K,,-27543508.0,-27201653.0,-1.42,-1.42,0.0,38212608.0,37999057.0,7170712.0,36618497.0,21571451.0,-21281304.0,-104561.0,9968102.0
BANF,2016-12-31,False,FY,2016,10-K,28338000.0,,70674000.0,4.53,4.44,1.48,7018952000.0,,,183921000.0,711094000.0,90541000.0,-98017000.0,259760000.0
BBSI,2016-12-31,False,FY,2016,10-K,840586000.0,28941000.0,18799000.0,2.6,2.55,0.0,597760000.0,260625000.0,275164000.0,50768000.0,69693000.0,80307000.0,-33070000.0,-21687000.0
BIOS,2016-12-31,False,FY,2016,10-K,935589000.0,,-50590000.0,-0.46,-0.46,0.0,607740000.0,176052000.0,130350000.0,9569000.0,-31563000.0,-42769000.0,-72981000.0,109742000.0
BHBK,2016-12-31,False,FY,2016,10-K,81665000.0,,8653000.0,0.35,0.35,0.11,2469692000.0,,,14752000.0,386907000.0,17564000.0,-358512000.0,338146000.0
BOBE,2017-01-27,False,Q3,2017,10-Q,112820000.0,17121000.0,8221000.0,0.41,0.41,0.34,766389000.0,564391000.0,199053000.0,2430000.0,216998000.0,24493000.0,-23203000.0,-31642000.0
BOJA,2016-12-25,False,FY,2016,10-K,531881000.0,65501000.0,37716000.0,1.04,1.0,0.0,559772000.0,26064000.0,48579000.0,13898000.0,210790000.0,54300000.0,-9744000.0,-44921000.0
CFFI,2016-12-31,False,FY,2016,10-K,115066000.0,,13459000.0,3.9,3.89,0.0,1451992000.0,,,103201000.0,139214000.0,27245000.0,-106178000.0,29191000.0
CAC,2016-12-31,False,FY,2016,10-K,169247000.0,,39878000.0,2.59,2.57,0.83,3864230000.0,,,87707000.0,391547000.0,57418000.0,-167953000.0,118754000.0
LIND,2016-12-31,False,FY,2016,10-K,242346000.0,13981000.0,4864000.0,0.11,0.1,0.0,407701000.0,171020000.0,123913000.0,135416000.0,113809000.0,31427000.0,-86434000.0,-16352000.0
TAST,2017-01-01,False,FY,2016,10-K,943583000.0,35702000.0,45472000.0,1.01,1.01,0.0,490155000.0,29669000.0,68900000.0,2002000.0,154656000.0,62288000.0,-96221000.0,13661000.0
CBIO,2016-12-31,False,FY,2016,10-K,399000.0,-20418000.0,-16945000.0,-21.75,-21.75,0.0,38090000.0,37521000.0,21965000.0,10264000.0,16071000.0,-18472000.0,-1308000.0,948000.0
CASS,2016-12-31,False,FY,2016,10-K,125537000.0,,24348000.0,2.18,2.15,0.89,1504839000.0,,,11814000.0,208035000.0,35189000.0,-41551000.0,19933000.0
CERS,2016-12-31,False,FY,2016,10-K,39275000.0,-61447000.0,-62906000.0,-0.62,-0.62,0.0,103476000.0,94105000.0,26888000.0,22560000.0,57787000.0,-53529000.0,-19924000.0,24567000.0
CHMG,2016-12-31,False,FY,2016,10-K,77317000.0,,10027000.0,2.11,2.11,1.04,1657179000.0,,,28205000.0,143748000.0,22141000.0,-729000.0,26565000.0
CEMI,2016-12-31,False,FY,2016,10-K,17868841.0,-7571777.0,-13347047.0,-1.26,-1.26,0.0,20575236.0,18113526.0,3405650.0,10554464.0,17169586.0,-6704734.0,-668706.0,12550973.0
CLNE,2016-12-31,False,FY,2016,10-K,402656000.0,-17637000.0,-12153000.0,-0.1,-0.1,0.0,897257000.0,261764000.0,89222000.0,36119000.0,493687000.0,46062000.0,1072000.0,-55623000.0
CHUBA,2016-12-31,False,FY,2016,10-K,100552000.0,16692000.0,9096000.0,0.21,0.21,0.0,80020000.0,30440000.0,14726000.0,6471000.0,30578000.0,-48122000.0,26840000.0,8416000.0
CMTL,2017-01-31,False,Q2,2017,10-Q,139028000.0,12849000.0,6585000.0,0.28,0.28,0.1,883508000.0,278495000.0,156854000.0,63144000.0,466459000.0,25364000.0,-4147000.0,-24878000.0
CFMS,2016-12-31,False,FY,2016,10-K,79899000.0,-56144000.0,-57588000.0,-1.39,-1.39,0.0,112810000.0,95848000.0,14271000.0,37257000.0,94055000.0,-49132000.0,-35425000.0,3602000.0
CPSS,2016-12-31,False,FY,2016,10-K,422282000.0,,29300000.0,1.2,1.01,0.0,2410402000.0,,,13936000.0,186218000.0,196333000.0,-444498000.0,242779000.0
CRBP,2016-12-31,False,FY,2016,10-K,1911424.0,-19985058.0,-19998675.0,-0.49,-0.49,0.0,17888182.0,17402931.0,8898591.0,14992257.0,8919235.0,-13571227.0,-353032.0,16741866.0
COST,2017-02-12,False,Q2,2017,10-Q,29130000000.0,844000000.0,515000000.0,1.17,1.17,0.45,35630000000.0,17460000000.0,18860000000.0,4744000000.0,12712000000.0,3286000000.0,-1052000000.0,-825000000.0
CPSH,2016-12-31,False,FY,2016,10-K,15351053.0,-1181079.0,-453617.0,-0.03,-0.03,0.0,12037746.0,7426770.0,1286441.0,3407760.0,10751305.0,596296.0,-605835.0,4650.0
ETRM,2016-12-31,False,FY,2016,10-K,786660.0,-22795627.0,-23360844.0,-37.53,-37.53,0.0,7040806.0,5720681.0,4063121.0,3310787.0,2938566.0,-20655793.0,-14000.0,16053340.0
EXAC,2016-12-31,False,FY,2016,10-K,257573000.0,7630000.0,162000.0,0.01,0.01,0.0,294209000.0,143059000.0,33105000.0,13052000.0,234242000.0,30042000.0,-33658000.0,4198000.0
FMNB,2016-12-31,False,FY,2016,10-K,95742000.0,,20557000.0,0.76,0.76,0.16,1966113000.0,,,41778000.0,213216000.0,5698000.0,-115196000.0,-4494000.0
FISI,2016-12-31,False,FY,2016,10-K,18151000.0,,30469000.0,2.11,2.1,0.81,3710340000.0,,,71277000.0,320054000.0,46694000.0,-326677000.0,291139000.0
FCMP,2016-12-31,False,FY,2016,10-K,48244000.0,,11107000.0,0.65,0.64,0.0,1268210000.0,,,16225000.0,113715000.0,15682000.0,-152361000.0,142205000.0
FUNC,2016-12-31,False,FY,2016,10-K,1701000.0,,5256000.0,0.84,0.84,0.0,1318190000.0,,,60707000.0,113698000.0,11679000.0,11708000.0,-12218000.0
FLKS,2016-12-31,False,FY,2016,10-K,1010663.0,-39886232.0,-39493123.0,-2.43,-2.43,0.0,63214979.0,62467269.0,3889195.0,22416040.0,59317386.0,-32051873.0,-12240880.0,22098.0
HOV,2017-01-31,False,Q1,2017,10-Q,552009000.0,,-143000.0,0.0,0.0,0.0,2145296000.0,,,201780000.0,-128280000.0,25916000.0,-15525000.0,-155376000.0
IMDZ,2016-12-31,False,FY,2016,10-K,13260000.0,-54214000.0,-53530000.0,-2.47,-2.47,0.0,114495000.0,114081000.0,19263000.0,45214000.0,95176000.0,-35740000.0,-62421000.0,30454000.0
IBCP,2016-12-31,False,FY,2016,10-K,128821000.0,,22766000.0,1.06,1.05,0.34,2548950000.0,,,35238000.0,248980000.0,23983000.0,-138855000.0,112283000.0
IBTX,2016-12-31,False,FY,2016,10-K,229604000.0,,52655000.0,2.89,2.88,0.34,5852801000.0,,,158686000.0,672365000.0,80277000.0,-609304000.0,740775000.0
ISIG,2016-12-31,False,FY,2016,10-K,24912000.0,-2076000.0,-1286000.0,-0.11,-0.11,0.7,28228000.0,23935000.0,12085000.0,12267000.0,15109000.0,-3988000.0,8039000.0,-307000.0
KTWO,2016-12-31,False,FY,2016,10-K,236634000.0,-34731000.0,-41660000.0,-1.0,-1.0,0.0,383525000.0,159985000.0,44081000.0,45511000.0,261568000.0,-13298000.0,-24413000.0,49133000.0
JNP,2016-12-31,False,FY,2016,10-K,54573000.0,5279000.0,5923000.0,0.55,0.55,0.0,57571000.0,34727000.0,14992000.0,20994000.0,39770000.0,11186000.0,-3564000.0,-254000.0
FSTR,2016-12-31,False,FY,2016,10-K,483514000.0,,-141660000.0,-13.79,-13.79,0.12,393023000.0,199604000.0,82331000.0,30363000.0,133251000.0,18405000.0,-7930000.0,-12519000.0
LCNB,2016-12-31,False,FY,2016,10-K,54603000.0,,12469000.0,1.26,1.25,0.64,1306799000.0,,,18378000.0,142944000.0,15484000.0,-27516000.0,15910000.0
LMAT,2016-12-31,False,FY,2016,10-K,89151000.0,16336000.0,10590000.0,0.57,0.55,0.18,101924000.0,59027000.0,10482000.0,24288000.0,87500000.0,16896000.0,-17211000.0,-2577000.0
LGIH,2016-12-31,False,FY,2016,10-K,0.0,111471000.0,75031000.0,3.61,3.41,0.0,814514000.0,,,49518000.0,355201000.0,-108183000.0,-722000.0,120855000.0
LIND,2016-12-31,False,FY,2016,10-K,242346000.0,13981000.0,4864000.0,0.11,0.1,0.0,407701000.0,171020000.0,123913000.0,135416000.0,113809000.0,31427000.0,-86434000.0,-16352000.0
LBIO,2016-12-31,False,FY,2016,10-K,0.0,-53639000.0,-102348000.0,-1.85,-1.85,0.0,171886000.0,169512000.0,4968000.0,106717000.0,166918000.0,-32668000.0,8894000.0,96904000.0
LORL,2016-12-31,False,FY,2016,10-K,5063000.037,-6726000.0,47200000.0,1.53,1.49,0.0,264231000.0,40941000.0,6128000.0,37458000.0,170411000.0,-21249000.0,-5000.0,-141000.0
LOXO,2016-12-31,False,FY,2016,10-K,55667.0,-73178000.0,-72398000.0,-3.46,-3.46,0.0,145312000.0,141794000.0,,30376000.0,130168000.0,-51318000.0,-26489000.0,40006000.0
MCHX,2016-12-31,False,FY,2016,10-K,129547000.0,-83897000.0,-84066000.0,-4.02,-4.02,0.0,128272000.0,124501000.0,14867000.0,103950000.0,113271000.0,-3669000.0,-1224000.0,-312000.0
MXPT,2016-12-31,False,FY,2016,10-K,149109000.0,-16811000.0,-17851000.0,-2.71,-2.71,0.0,89315000.0,69130000.0,49549000.0,24221000.0,38548000.0,-5850000.0,-7548000.0,-3471000.0
MEET,2016-12-31,False,FY,2016,10-K,76124109.0,19222639.0,46268618.0,0.89,0.8,0.0,209489484.0,47079052.0,14400895.0,21852531.0,195088589.0,25922895.0,-30941011.0,7939271.0
MGPI,2016-12-31,False,FY,2016,10-K,22422000.0,41975000.0,30230000.0,1.82,1.82,0.12,225336000.0,110901000.0,36995000.0,1569000.0,146292000.0,19721000.0,-17683000.0,-1216000.0
NKSH,2016-12-31,False,FY,2016,10-K,10410000.0,,14942000.0,2.15,2.15,1.16,1233942000.0,,,13974000.0,178263000.0,17533000.0,-32223000.0,16512000.0
NSYS,2016-12-31,False,FY,2016,10-K,116621719.0,629063.0,43774.0,0.02,0.02,0.0,55516515.0,39489737.0,20305639.0,268204.0,22314788.0,3534125.0,-1953208.0,-1389505.0
OPTT,2017-01-31,False,Q3,2017,10-Q,221000.0,-2709000.0,-2117000.0,-0.37,-0.37,0.0,12421000.0,12095000.0,4597000.0,11110000.0,7792000.0,-7552000.0,29000.0,11958000.0
OCC,2017-01-31,False,Q1,2017,10-Q,14606252.0,-419329.0,-615767.0,-0.09,-0.09,0.0,40116272.0,26316845.0,4576896.0,1245681.0,24271269.0,-68912.0,-65840.0,-498631.0
PTIE,2016-12-31,False,FY,2016,10-K,,-14957000.0,-14850000.0,-0.33,-0.33,0.0,19302000.0,19070000.0,665000.0,16615000.0,18637000.0,-12234000.0,-2166000.0,-284000.0
PDCO,2017-01-28,False,Q3,2017,10-Q,1397418000.0,46554000.0,24540000.0,0.26,0.26,0.24,3594062000.0,1871216000.0,988453000.0,121739000.0,1386075000.0,-12640000.0,-1588000.0,4081000.0
PDFS,2016-12-31,False,FY,2016,10-K,107461000.0,12966000.0,9103000.0,0.29,0.28,0.0,222329000.0,170279000.0,18522000.0,116787000.0,198803000.0,2000000.0,-11282000.0,30000.0
PLAB,2017-01-29,False,Q1,2017,10-Q,109831000.0,8643000.0,1946000.0,0.03,0.03,0.0,987468000.0,450538000.0,75337000.0,329696000.0,831408000.0,31539000.0,-15396000.0,-246000.0
PLPM,2016-12-31,False,FY,2016,10-K,54337407.0,9821440.0,25072002.0,0.46,0.44,0.0,58583602.0,26288365.0,11550570.0,13305816.0,36262041.0,11223939.0,-1746222.0,-10847416.0
PXLW,2016-12-31,False,FY,2016,10-K,53390000.0,-10346000.0,-11107000.0,-0.39,-0.39,0.0,30857000.0,26279000.0,9734000.0,19622000.0,19049000.0,-1535000.0,-2144000.0,-3290000.0
PMD,2016-12-31,False,FY,2016,10-K,38980000.0,10110000.0,6678000.0,1.23,1.22,0.6,25032000.0,10854000.0,4495000.0,3938000.0,15607000.0,9269000.0,-2094000.0,-5926000.0
PTGX,2016-12-31,False,FY,2016,10-K,,-32666000.0,-37735000.0,-5.8,-5.8,0.0,93990000.0,83244000.0,6435000.0,21084000.0,87555000.0,-29972000.0,-59328000.0,106307000.0
RGNX,2016-12-31,False,FY,2016,10-K,4589000.0,-65340000.0,-62967000.0,-2.38,-2.38,0.0,172732000.0,93371000.0,9669000.0,24840000.0,161737000.0,-48558000.0,19163000.0,119000.0
RIGL,2016-12-31,False,FY,2016,10-K,20383000.0,-69741000.0,-69216000.0,-0.73,-0.73,0.0,78134000.0,76214000.0,22588000.0,17632000.0,55027000.0,-75889000.0,24881000.0,25184000.0
RCKY,2016-12-31,False,FY,2016,10-K,260258584.0,,-2139396.0,-0.29,-0.29,0.0,180572615.0,120412919.0,17719911.0,4480505.0,135093324.0,21298341.0,-5861715.0,-14363261.0
RUTH,2016-12-25,False,FY,2016,10-K,385947000.0,47559000.0,30465000.0,0.96,0.95,0.28,207472000.0,34420000.0,79415000.0,3788000.0,79009000.0,56294000.0,-25409000.0,-30192000.0
SPLS,2017-01-28,False,FY,2016,10-K,18247000000.0,-264000000.0,-1497000000.0,-2.31,-2.31,0.48,8271000000.0,5231000000.0,3650000000.0,1137000000.0,3696000000.0,934000000.0,-311000000.0,-318000000.0
SCMP,2016-12-31,False,FY,2016,10-K,230056000.0,53876000.0,18487000.0,0.43,0.42,0.0,520851000.0,307232000.0,32351000.0,198308000.0,167099000.0,8313000.0,-1842000.0,70533000.0
SSH,2016-12-31,False,FY,2016,10-K,1289000.0,-15662000.0,-15792000.0,-27.06,-27.06,0.0,7471000.0,2419000.0,3260000.0,1323000.0,1757000.0,-16292000.0,-4117000.0,-1364000.0
RUN,2016-12-31,False,FY,2016,10-K,453898000.0,-214904000.0,91687000.0,0.9,0.87,0.0,3572818000.0,369345000.0,244784000.0,206364000.0,924186000.0,-150580000.0,-745112000.0,898192000.0
SPRT,2016-12-31,False,FY,2016,10-K,61660000.0,-16451000.0,-15956000.0,-0.87,-0.87,0.0,67229000.0,64187000.0,9314000.0,16890000.0,57308000.0,-11450000.0,822000.0,-42000.0
TNDM,2016-12-31,False,FY,2016,10-K,84248000.0,-78051000.0,-83447000.0,-2.73,-2.73,0.0,112392000.0,92092000.0,31476000.0,44678000.0,-5927000.0,-61173000.0,10448000.0,52315000.0
MIK,2017-01-28,False,FY,2016,10-K,5197292000.0,715280000.0,375836000.0,1.84,1.82,0.0,2147640000.0,1542805000.0,1024224000.0,298813000.0,-1698426000.0,564417000.0,-266887000.0,-408108000.0
YORW,2016-12-31,False,FY,2016,10-K,47584000.0,22888000.0,11846000.0,0.92,0.92,0.6267,320494000.0,12620000.0,8184000.0,4209000.0,114061000.0,19365000.0,-12526000.0,-5509000.0
TRVN,2016-12-31,False,FY,2016,10-K,3750000.0,-102283000.0,-102994000.0,-1.97,-1.97,0.0,114654000.0,112389000.0,22048000.0,24266000.0,78581000.0,-91554000.0,37798000.0,32329000.0
TRNC,2016-12-25,False,FY,2016,10-K,1606378000.0,53113000.0,6537000.0,0.19,0.19,0.0,888766000.0,423681000.0,264887000.0,198349000.0,107881000.0,85522000.0,-14107000.0,86102000.0
TCX,2016-12-31,False,FY,2016,10-K,189818932.0,25046553.0,16067154.0,1.53,1.5,0.0,154413372.0,83282117.0,84429363.0,15105075.0,37817086.0,21649697.0,-14447476.0,179601.0
HEAR,2016-12-31,False,FY,2016,10-K,173978000.0,-77701000.0,-87182000.0,-1.79,-1.79,0.0,94800000.0,86635000.0,66893000.0,6183000.0,-20696000.0,-1830000.0,-3229000.0,4213000.0
PRTS,2016-12-31,False,FY,2016,10-K,303571000.0,390000.0,490000.0,0.01,0.01,0.0,82134000.0,63658000.0,46789000.0,6643000.0,23322000.0,21571000.0,-6477000.0,-13954000.0
UTMD,2016-12-31,False,FY,2016,10-K,39298000.0,16187000.0,12128000.0,3.23,3.22,0.0,76584000.0,34867000.0,3022000.0,26296000.0,69244000.0,14528000.0,-3302000.0,-6340000.0
VICR,2016-12-31,False,FY,2016,10-K,200280000.0,-6314000.0,-6247000.0,-0.16,-0.16,0.0,154067000.0,111772000.0,22227000.0,56170000.0,131017000.0,544000.0,-8519000.0,1113000.0
VTL,2016-12-31,False,FY,2016,10-K,,-41266000.0,-40969000.0,-1.31,-1.31,0.0,64026000.0,61463000.0,5480000.0,59991000.0,58446000.0,-35774000.0,-21000.0,12374000.0
VVUS,2016-12-31,False,FY,2016,10-K,124258000.0,55685000.0,23302000.0,0.22,0.22,0.0,305776000.0,303434000.0,48275000.0,84783000.0,18185000.0,38165000.0,-40078000.0,-8699000.0
XENE,2016-12-31,False,FY,2016,10-K,1803000.0,-24817000.0,-22997000.0,-1.48,-1.48,0.0,67487000.0,65675000.0,3516000.0,17095000.0,63901000.0,-19567000.0,-47842000.0,23964000.0
