symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AWH,2016-12-31,False,FY,2016,10-K,2576400000.0,96600000.0,255300000.0,2.89,2.84,1.04,13179000000.0,,,720900000.0,3551800000.0,399300000.0,462900000.0,-747800000.0
AEE,2016-12-31,False,FY,2016,10-K,6076000000.0,1381000000.0,653000000.0,2.69,2.68,1.715,24699000000.0,1593000000.0,2674000000.0,9000000.0,7245000000.0,2123000000.0,-2141000000.0,-265000000.0
ACC,2016-12-31,False,FY,2016,10-K,786361000.0,173143000.0,97723000.0,0.76,0.75,1.66,5865913000.0,,,22140000.0,3450487000.0,308089000.0,-31556000.0,-271052000.0
AEP,2016-12-31,False,FY,2016,10-K,738100000.0,1207100000.0,610900000.0,1.24,1.24,2.27,63467700000.0,6033900000.0,9498000000.0,210500000.0,17420100000.0,4521800000.0,-4989100000.0,503900000.0
AR,2016-12-31,False,FY,2016,10-K,1744525000.0,-975801000.0,-848816000.0,-2.88,-2.88,0.0,14255550000.0,402587000.0,817388000.0,31610000.0,7728578000.0,1241256000.0,-2395138000.0,1162019000.0
ARI,2016-12-31,False,FY,2016,10-K,349948000.0,,127581000.0,1.96,1.96,1.84,3482977000.0,,,200996000.0,1932227000.0,118881000.0,1039204000.0,-1024504000.0
ANH,2016-12-31,False,FY,2016,10-K,140452000.0,,15910000.0,0.17,0.17,0.6,5395776000.0,,,31031000.0,631098000.0,80566000.0,993988000.0,-1074277000.0
ARC,2016-12-31,False,FY,2016,10-K,406321000.0,-45731000.0,-47865000.0,-1.04,-1.04,0.0,399577000.0,111804000.0,66912000.0,25239000.0,156821000.0,53142000.0,-10996000.0,-39796000.0
ARNC,2016-12-31,False,FY,2016,10-K,12394000000.0,,-1010000000.0,-2.31,-2.31,0.36,20038000000.0,5892000000.0,2749000000.0,1863000000.0,5141000000.0,870000000.0,-165000000.0,-754000000.0
AHH,2016-12-31,False,FY,2016,10-K,258385000.0,26679000.0,28074000.0,0.85,0.85,0.72,982468000.0,,,21942000.0,348978000.0,59770000.0,-226461000.0,161644000.0
ASPN,2016-12-31,False,FY,2016,10-K,117738000.0,-11220000.0,-12023000.0,-0.52,-0.52,0.0,134669000.0,50186000.0,18130000.0,18086000.0,115564000.0,-578000.0,-13216000.0,-924000.0
AHP,2016-12-31,False,FY,2016,10-K,405857000.0,47141000.0,15456000.0,0.57,0.55,0.46,1256997000.0,,,126790000.0,303433000.0,57091000.0,100285000.0,-135625000.0
AF,2016-12-31,False,FY,2016,10-K,505835000.0,,62754000.0,0.62,0.62,0.16,14558652000.0,,,129944000.0,1714073000.0,105019000.0,412562000.0,-588175000.0
BGS,2016-12-31,False,FY,2016,10-K,1391257000.0,253995000.0,109425000.0,1.73,1.73,1.73,3043505000.0,549776000.0,205695000.0,28833000.0,785657000.0,289661000.0,-481205000.0,216005000.0
BW,2016-12-31,False,FY,2016,10-K,1578263000.0,-102773000.0,-115649000.0,-2.31,-2.31,0.0,1529143000.0,777534000.0,617538000.0,95887000.0,560951000.0,2273000.0,-180842000.0,-83430000.0
AXTA,2016-12-31,False,FY,2016,10-K,4073500000.0,408300000.0,41800000.0,0.18,0.17,0.0,5854800000.0,1920000000.0,919700000.0,535400000.0,1257600000.0,559300000.0,-257000000.0,-232600000.0
BMI,2016-12-31,False,FY,2016,10-K,393761000.0,50765000.0,32295000.0,1.12,1.11,0.43,349699000.0,151012000.0,75838000.0,7338000.0,256209000.0,56185000.0,-12396000.0,-44471000.0
BANC,2016-09-30,False,Q3,2016,10-Q,176865000.0,,30825000.0,0.6,0.59,0.0,11216404000.0,,,13796000.0,971424000.0,-148857000.0,-2433557000.0,2798893000.0
BANC,2016-12-31,False,FY,2016,10-K,656852000.0,,95502000.0,1.97,1.94,0.49,11029853000.0,,,16769000.0,980239000.0,13677000.0,-2318286000.0,2587995000.0
BK,2016-12-31,False,FY,2016,10-K,2200000000.0,,3425000000.0,3.16,3.15,0.72,333469000000.0,,,9117000000.0,39429000000.0,6246000000.0,51203000000.0,-59050000000.0
BKU,2016-12-31,False,FY,2016,10-K,1165634000.0,,216981000.0,2.11,2.09,0.84,27880151000.0,,,40260000.0,2418429000.0,307170000.0,-3826231000.0,3699874000.0
BEL,2016-12-31,False,FY,2016,10-K,549824000.0,58672000.0,36324000.0,0.357,0.353,0.0,1524068000.0,229388000.0,122046000.0,153425000.0,686832000.0,61541000.0,-52364000.0,9641000.0
BHE,2016-12-31,False,FY,2016,10-K,2310415000.0,75638000.0,64047000.0,1.3,1.29,0.0,1998668000.0,1531662000.0,412381000.0,681433000.0,1365465000.0,272520000.0,-21245000.0,-34742000.0
BGCP,2016-12-31,False,FY,2016,10-K,2612623000.0,,102477000.0,0.37,0.36,0.62,3508400000.0,,,502024000.0,1153738000.0,-23964000.0,333775000.0,-270039000.0
BHLB,2016-12-31,False,FY,2016,10-K,298118000.0,,58670000.0,1.89,1.88,0.8,9162542000.0,,,71494000.0,1093298000.0,98142000.0,-207595000.0,118966000.0
BSM,2016-12-31,False,FY,2016,10-K,260833000.0,27469000.0,14437000.0,0.15000000000000002,0.15000000000000002,0.0,1128827000.0,78989000.0,71331000.0,9772000.0,,196656000.0,-221542000.0,21425000.0
BLK,2016-12-31,False,FY,2016,10-K,11155000000.0,4570000000.0,3172000000.0,19.29,19.04,9.16,220177000000.0,,,6091000000.0,29150000000.0,2154000000.0,-188000000.0,-1685000000.0
BCRH,2016-12-31,False,FY,2016,10-K,42600000.0,,14300000.0,1.63,1.63,2.14,204700000.0,,,4700000.0,183300000.0,30400000.0,38200000.0,-31800000.0
BXP,2016-12-31,False,FY,2016,10-K,2550820000.0,825784000.0,502285000.0,3.27,3.26,2.7,18851643000.0,,,356914000.0,7931924000.0,1036874000.0,-1329057000.0,-74621000.0
BFAM,2016-12-31,False,FY,2016,10-K,1569841000.0,197238000.0,93919000.0,1.59,1.55,0.0,2359017000.0,154399000.0,387580000.0,14633000.0,687867000.0,213297000.0,-302837000.0,93755000.0
BDN,2016-12-31,False,FY,2016,10-K,525463000.0,59226000.0,32950000.0,0.19,0.19,0.63,4099213000.0,,,193919000.0,1883437000.0,172222000.0,500910000.0,-535907000.0
BG,2016-12-31,False,FY,2016,10-K,42679000000.0,,709000000.0,5.07,5.01,0.0,19188000000.0,11092000000.0,7684000000.0,934000000.0,7343000000.0,1904000000.0,-926000000.0,-488000000.0
CABO,2016-12-31,False,FY,2016,10-K,819625000.0,188207000.0,98939000.0,17.23,17.14,0.0,1397271000.0,185937000.0,111143000.0,138040000.0,454511000.0,251831000.0,-136317000.0,-96673000.0
CAA,2016-12-31,False,FY,2016,10-K,6476735000.0,,483562000.0,4.09,3.6,0.16,8709044000.0,,,208127000.0,4207586000.0,322314000.0,2929000.0,-303710000.0
CALX,2016-12-31,False,FY,2016,10-K,458787000.0,-28119000.0,-27402000.0,-0.56,-0.56,0.0,355475000.0,219322000.0,121396000.0,50359000.0,212964000.0,24419000.0,12083000.0,-9243000.0
CCC,2016-12-31,False,FY,2016,10-K,514246000.0,24522000.0,13797000.0,0.27,0.27,0.2,775218000.0,291590000.0,100655000.0,37984000.0,381143000.0,68972000.0,-184235000.0,100799000.0
CPE,2016-12-31,False,FY,2016,10-K,225326000.0,-47477000.0,-99108000.0,-0.78,-0.78,0.0,2267587000.0,725126000.0,131550000.0,652993000.0,1733402000.0,118567000.0,-866287000.0,1399489000.0
CRR,2016-12-31,False,FY,2016,10-K,103051000.0,-125902000.0,-80127000.0,-3.29,-3.29,0.0,723457000.0,217223000.0,34804000.0,91680000.0,616570000.0,-17935000.0,-6848000.0,36759000.0
CSU,2016-12-31,False,FY,2016,10-K,447448000.0,14390000.0,-28017000.0,-0.97,-0.97,0.0,1145781000.0,82028000.0,81390000.0,34026000.0,116918000.0,52279000.0,-201049000.0,126709000.0
CCP,2016-12-31,False,FY,2016,10-K,200000.0,,122743000.0,1.46,1.46,2.28,2812368000.0,,,15813000.0,1165188000.0,249220000.0,14660000.0,-265062000.0
CSLT,2016-12-31,False,FY,2016,10-K,101700000.0,-58980000.0,-58548000.0,-0.58,-0.58,0.0,157166000.0,141010000.0,48723000.0,48722000.0,101962000.0,-36971000.0,46478000.0,20065000.0
CBL,2016-12-31,False,FY,2016,10-K,1028257000.0,253628000.0,127990000.0,0.75,0.75,0.0,6104640000.0,,,18951000.0,0.0,468579000.0,-1446000.0,-485074000.0
CEB,2016-12-31,False,FY,2016,10-K,949794000.0,6836000.0,-34658000.0,-1.08,-1.08,1.65,1412592000.0,468000000.0,597547000.0,134929000.0,-174930000.0,128176000.0,-299993000.0,199232000.0
CBG,2016-12-31,False,FY,2016,10-K,13071589000.0,815487000.0,571973000.0,1.71,1.69,0.0,10779587000.0,5122450000.0,4525429000.0,762576000.0,3057245000.0,450315000.0,-7439000.0,-199643000.0
CNP,2016-12-31,False,FY,2016,10-K,7528000000.0,959000000.0,432000000.0,1.0,1.0,1.03,21829000000.0,2923000000.0,3080000000.0,341000000.0,3460000000.0,1928000000.0,-1046000000.0,-805000000.0
CPK,2016-12-31,False,FY,2016,10-K,498860000.0,84096000.0,44675000.0,2.87,2.86,1.2025,1229219000.0,141151000.0,334051000.0,4178000.0,446086000.0,103371000.0,-170037000.0,67989000.0
CBI,2016-12-31,False,FY,2016,10-K,10679558000.0,-144918000.0,-313169000.0,-3.05,-3.05,0.28,7839420000.0,2541752000.0,4536249000.0,505156000.0,1561337000.0,654458000.0,-169289000.0,-482170000.0
SFR,2016-12-31,False,FY,2016,10-K,575682000.0,,-81267000.0,-0.68,-0.68,0.88,6615176000.0,,,109097000.0,2644993000.0,86708000.0,322785000.0,-462486000.0
CBU,2016-12-31,False,FY,2016,10-K,90852000.0,,103262000.0,2.34,2.32,1.26,8666437000.0,,,173857000.0,1198100000.0,131261000.0,-121998000.0,11384000.0
CODI,2016-12-31,False,FY,2016,10-K,978309000.0,19061000.0,54685000.0,0.28,0.51,1.44,1777155000.0,452819000.0,202521000.0,39772000.0,894544000.0,111372000.0,-363021000.0,208726000.0
CMP,2016-12-31,False,FY,2016,10-K,1138000000.0,174600000.0,162700000.0,4.79,4.79,2.78,2466500000.0,715000000.0,372000000.0,77400000.0,717100000.0,167300000.0,-467800000.0,314600000.0
CORR,2016-12-31,False,FY,2016,10-K,89250586.0,42979521.0,25514763.0,2.14,2.14,3.0,650732571.0,20413.0,14307.0,7895084.0,433909480.0,51108652.0,479090.0,-58311398.0
COT,2016-12-31,False,FY,2016,10-K,3235900000.0,82200000.0,-77800000.0,-0.61,-0.61,0.24,3939700000.0,853200000.0,810100000.0,118100000.0,873800000.0,269800000.0,-1096600000.0,875700000.0
CR,2016-12-31,False,FY,2016,10-K,2748000000.0,200300000.0,122800000.0,2.1,2.07,0.0,3428000000.0,1315700000.0,520800000.0,509700000.0,1145700000.0,318100000.0,-50600000.0,-100400000.0
CVA,2016-12-31,False,FY,2016,10-K,1699000000.0,109000000.0,-4000000.0,-0.03,-0.03,1.0,4284000000.0,544000000.0,418000000.0,84000000.0,469000000.0,282000000.0,-254000000.0,-40000000.0
CPF,2016-12-31,False,FY,2016,10-K,30071000.0,,46992000.0,1.52,1.5,0.6,5384236000.0,,,75272000.0,504675000.0,76485000.0,-277216000.0,204878000.0
CAPL,2016-12-31,False,FY,2016,10-K,1869806000.0,32171000.0,10715000.0,0.22,0.22,0.0,931989000.0,65407000.0,75133000.0,1350000.0,,79440000.0,-96906000.0,17624000.0
CST,2016-12-31,False,FY,2016,10-K,11106000000.0,536000000.0,324000000.0,4.26,4.24,0.125,4360000000.0,627000000.0,615000000.0,137000000.0,1779000000.0,287000000.0,-508000000.0,40000000.0
CB,2016-12-31,False,FY,2016,10-K,31469000000.0,,4135000000.0,8.94,8.87,2.7,159786000000.0,,,985000000.0,48275000000.0,3618000000.0,-5315000000.0,-1288000000.0
DAR,2016-12-31,False,FY,2016,10-K,3398115000.0,152067000.0,102313000.0,0.62,0.62,0.0,4698017000.0,893302000.0,451851000.0,114564000.0,2076222000.0,391036000.0,-243191000.0,-183868000.0
DKL,2016-12-31,False,FY,2016,10-K,448059000.0,77650000.0,62804000.0,4.16,4.14,0.0,415547000.0,32041000.0,20729000.0,59000.0,,100707000.0,-72692000.0,-27956000.0
DK,2016-12-31,False,FY,2016,10-K,4197900000.0,-49200000.0,-153700000.0,-2.49,-2.49,0.6,2985100000.0,1402200000.0,940500000.0,689200000.0,1182500000.0,268200000.0,180500000.0,-61700000.0
DNR,2016-12-31,False,FY,2016,10-K,975596000.0,,-976177000.0,-2.61,-2.61,0.0,4274578000.0,181126000.0,433496000.0,1606000.0,468448000.0,219223000.0,-205417000.0,-15012000.0
DIN,2016-12-31,False,FY,2016,10-K,634000000.0,,96605000.0,5.36,5.33,3.73,2278600000.0,366148000.0,286312000.0,140535000.0,252772000.0,118110000.0,12549000.0,-134909000.0
DLR,2016-12-31,False,FY,2016,10-K,2142213000.0,497286000.0,332088000.0,2.21,2.2,0.0,12192585000.0,,,10528000.0,5132297000.0,912262000.0,-1299431000.0,351931000.0
DM,2016-12-31,False,FY,2016,10-K,441300000.0,217100000.0,106400000.0,4.9399999999999995,4.9399999999999995,0.0,7186900000.0,170900000.0,149200000.0,39600000.0,,288600000.0,-2122800000.0,1838800000.0
D,2016-12-31,False,FY,2016,10-K,11737000000.0,3627000000.0,2123000000.0,3.44,3.44,2.8,71610000000.0,4248000000.0,8115000000.0,261000000.0,16840000000.0,4127000000.0,-10703000000.0,6230000000.0
DPZ,2017-01-01,False,FY,2016,10-K,2472628000.0,454042000.0,214678000.0,4.41,4.3,1.52,716295000.0,495873000.0,403698000.0,42815000.0,-1883143000.0,287273000.0,-836000.0,-375792000.0
DFIN,2016-12-31,False,FY,2016,10-K,983500000.0,106000000.0,59100000.0,1.81,1.8,0.0,978900000.0,329600000.0,186000000.0,36200000.0,111100000.0,106000000.0,-29300000.0,-60000000.0
DVD,2016-12-31,False,FY,2016,10-K,45873000.0,6641000.0,3801000.0,0.1,0.1,0.05,81286000.0,27541000.0,4785000.0,1000.0,53805000.0,6810000.0,-2670000.0,-4140000.0
DDE,2016-12-31,False,FY,2016,10-K,182292000.0,2281000.0,786000.0,0.02,0.02,0.0,170300000.0,26972000.0,46741000.0,11677000.0,115662000.0,10355000.0,-2818000.0,-6356000.0
DS,2016-12-31,False,FY,2016,10-K,226255000.0,-39174000.0,71499000.0,1.07,1.04,0.48,1171958000.0,,,140140000.0,218067000.0,3378000.0,-152640000.0,243751000.0
DRQ,2016-12-31,False,FY,2016,10-K,538731000.0,112859000.0,93221000.0,2.48,2.47,0.0,1461404000.0,1056711000.0,101480000.0,423497000.0,1356424000.0,246522000.0,-157849000.0,-21893000.0
DST,2016-12-31,False,FY,2016,10-K,1474400000.0,247300000.0,427300000.0,12.96,12.82,1.32,2771800000.0,1118200000.0,1091400000.0,195500000.0,1115200000.0,189100000.0,295600000.0,-374800000.0
EDR,2016-12-31,False,FY,2016,10-K,288968000.0,49066000.0,44924000.0,0.65,0.65,1.5,2506185000.0,,,34475000.0,1801441000.0,132631000.0,-525519000.0,393621000.0
EMES,2016-12-31,False,FY,2016,10-K,128399000.0,-89596000.0,-72770000.0,-2.92,-2.92,0.0,249904000.0,53938000.0,22850000.0,4000.0,,-47326000.0,140541000.0,-114081000.0
EBS,2016-12-31,False,FY,2016,10-K,488782000.0,105522000.0,51776000.0,1.29,1.13,0.0,970111000.0,510218000.0,105856000.0,271513000.0,596205000.0,53487000.0,-76257000.0,-18641000.0
ENH,2016-12-31,False,FY,2016,10-K,2516153000.0,,333218000.0,4.94,4.93,1.52,14122861000.0,,,1149541000.0,5142133000.0,415492000.0,-19222000.0,-403583000.0
EGN,2016-12-31,False,FY,2016,10-K,532889000.0,-211230000.0,-167513000.0,-1.77,-1.77,0.0,4579823000.0,505911000.0,338204000.0,386093000.0,3120602000.0,292448000.0,-66132000.0,158505000.0
ESV,2016-12-31,False,FY,2016,10-K,5552800000.0,929300000.0,890200000.0,3.1,3.1,0.04,14374500000.0,3279300000.0,854400000.0,1159700000.0,8255000000.0,1077400000.0,-575000000.0,529000000.0
ETM,2016-12-31,False,FY,2016,10-K,460245000.0,98057000.0,36164000.0,0.94,0.91,0.3,1076233000.0,146685000.0,67717000.0,46843000.0,393374000.0,72030000.0,495000.0,-34851000.0
EVA,2016-12-31,False,FY,2016,10-K,464276000.0,37942000.0,21377000.0,0.91,0.91,0.0,726168000.0,120715000.0,68324000.0,466000.0,595000.0,57393000.0,-69147000.0,10092000.0
EPAM,2016-12-31,False,FY,2016,10-K,1160132000.0,133696000.0,99266000.0,1.97,1.87,0.0,925811000.0,646551000.0,116219000.0,362025000.0,781412000.0,164817000.0,-9322000.0,10467000.0
EPR,2016-12-31,False,FY,2016,10-K,493242000.0,,201176000.0,3.17,3.17,3.84,4865022000.0,,,19335000.0,2185901000.0,306202000.0,-662147000.0,371134000.0
RE,2016-12-31,False,FY,2016,10-K,5794346000.0,,792415000.0,23.85,23.68,4.7,21321504000.0,,,481922000.0,8075396000.0,1373005000.0,-657873000.0,-570921000.0
STAY,2016-12-31,False,FY,2016,10-K,1270593000.0,360664000.0,69932000.0,0.35,0.35,0.31,4180304000.0,,,84158000.0,1377239000.0,418405000.0,-159464000.0,-547946000.0
FSS,2016-12-31,False,FY,2016,10-K,707900000.0,57700000.0,43800000.0,0.72,0.71,0.28,643200000.0,259600000.0,84900000.0,50700000.0,394100000.0,24700000.0,-16800000.0,-36400000.0
FBL,2016-12-31,False,FY,2016,10-K,726414000.0,106451000.0,107073000.0,4.29,4.28,1.68,9566134000.0,,,33583000.0,1188258000.0,239794000.0,-387516000.0,151815000.0
FCFS,2016-12-31,False,FY,2016,10-K,1088377000.0,,60127000.0,1.72,1.72,0.565,2145203000.0,892135000.0,143628000.0,89955000.0,1449986000.0,96854000.0,-25967000.0,-58713000.0
FIT,2016-12-31,False,FY,2016,10-K,2169461000.0,-112465000.0,-102777000.0,-0.47,-0.47,0.0,1820226000.0,1480571000.0,761932000.0,301320000.0,998532000.0,109534000.0,-392666000.0,48980000.0
FLT,2016-12-31,False,FY,2016,10-K,1832000000.0,754153000.0,452385000.0,4.89,4.75,0.0,9626732000.0,2527693000.0,3296318000.0,475018000.0,3084038000.0,705912000.0,-1389585000.0,753969000.0
FMC,2016-12-31,False,FY,2016,10-K,3282400000.0,421500000.0,209100000.0,1.56,1.56,0.66,6139300000.0,2849200000.0,1438200000.0,64200000.0,1993000000.0,537300000.0,-139200000.0,-377000000.0
FELP,2016-12-31,False,FY,2016,10-K,875832000.0,22729000.0,-178789000.0,-1.37,-1.37,0.0,1689011000.0,266981000.0,532865000.0,103690000.0,,225220000.0,-47629000.0,-91439000.0
FIG,2016-12-31,False,FY,2016,10-K,1163806000.0,,92356000.0,0.42,0.38,0.46,2201374000.0,,,397125000.0,887745000.0,255128000.0,194035000.0,-391880000.0
FET,2016-12-31,False,FY,2016,10-K,587635000.0,-128952000.0,-81978000.0,-0.9,-0.9,0.0,1835192000.0,749716000.0,141845000.0,234422000.0,1235761000.0,64742000.0,-11137000.0,86195000.0
FBHS,2016-12-31,False,FY,2016,10-K,4984900000.0,632700000.0,413200000.0,2.68,2.62,0.66,5128500000.0,1445200000.0,842800000.0,251500000.0,2363000000.0,650500000.0,-385100000.0,-250400000.0
FTV,2016-12-31,False,FY,2016,10-K,6224300000.0,1246000000.0,872300000.0,2.52,2.51,0.0,8189800000.0,2488700000.0,1466500000.0,803200000.0,2691000000.0,1136900000.0,-310800000.0,3800000.0
FCN,2016-12-31,False,FY,2016,10-K,1810394000.0,142156000.0,85520000.0,2.09,2.05,0.0,2225368000.0,783171000.0,378455000.0,216158000.0,1207358000.0,233488000.0,-30132000.0,-125310000.0
GWR,2016-12-31,False,FY,2016,10-K,2001527000.0,289612000.0,141137000.0,2.46,2.42,0.0,7634958000.0,485338000.0,479110000.0,32319000.0,3187121000.0,407039000.0,-1135034000.0,719952000.0
G,2016-12-31,False,FY,2016,10-K,2570756000.0,340777000.0,269684000.0,1.3,1.28,0.0,2885880000.0,1227037000.0,731355000.0,422623000.0,1286648000.0,345772000.0,-125765000.0,-232798000.0
GNL,2016-12-31,False,FY,2016,10-K,214174000.0,60282000.0,47140000.0,0.25,0.25,0.0,2891467000.0,,,69831000.0,1355981000.0,114394000.0,134147000.0,-240878000.0
GDDY,2016-12-31,False,FY,2016,10-K,1847900000.0,50100000.0,-16500000.0,-0.21,-0.21,0.0,3786900000.0,932800000.0,1262200000.0,566100000.0,714200000.0,386500000.0,-183400000.0,15100000.0
GPX,2016-12-31,False,FY,2016,10-K,490559000.0,31424000.0,20247000.0,1.21,1.21,0.0,315601000.0,172694000.0,112835000.0,16346000.0,167496000.0,18077000.0,-10722000.0,-10782000.0
GPT,2016-12-31,False,FY,2016,10-K,517264000.0,,27124000.0,0.19,0.19,0.0,5603527000.0,,,67529000.0,2752391000.0,236714000.0,96290000.0,-393285000.0
GTN,2016-12-31,False,FY,2016,10-K,812465000.0,234139000.0,62273000.0,0.87,0.86,0.0,2783331000.0,536311000.0,119407000.0,325189000.0,492861000.0,206633000.0,-479334000.0,500572000.0
GRUB,2016-12-31,False,FY,2016,10-K,493331000.0,,49557000.0,0.58,0.58,0.0,1197507000.0,396337000.0,110490000.0,239528000.0,972119000.0,97678000.0,-45519000.0,19344000.0
GHL,2016-12-31,False,FY,2016,10-K,335519000.0,,60762000.0,1.9,1.89,1.8,456682000.0,,,98313000.0,291183000.0,124234000.0,-800000.0,-87283000.0
HK,2016-12-31,False,FY,2016,10-K,86433000.0,,,,,0.0,1319670000.0,160649000.0,207553000.0,24000.0,112688000.0,103136000.0,-63042000.0,-54013000.0
HF,2016-12-31,False,FY,2016,10-K,517426000.0,95773000.0,77195000.0,2.02,1.99,0.0,716659000.0,542728000.0,368296000.0,235582000.0,236542000.0,79316000.0,-5254000.0,-72384000.0
HMN,2016-12-31,False,FY,2016,10-K,1128910000.0,,83765000.0,2.04,2.02,1.06,10576824000.0,,,16670000.0,1293982000.0,207418000.0,-325360000.0,119103000.0
HY,2016-12-31,False,FY,2016,10-K,2569700000.0,34900000.0,42800000.0,2.61,2.61,1.17,1287100000.0,810000000.0,576500000.0,43200000.0,470400000.0,-48900000.0,-145100000.0,77900000.0
ICD,2016-12-31,False,FY,2016,10-K,70062000.0,-18931000.0,-22178000.0,-0.67,-0.67,0.0,302107000.0,27892000.0,18293000.0,7071000.0,257252000.0,16973000.0,-20058000.0,4812000.0
HIFR,2016-12-31,False,FY,2016,10-K,172099000.0,103543000.0,49954000.0,1.14,1.14,1.0,1876700000.0,59850000.0,202297000.0,17612000.0,943911000.0,123134000.0,-231312000.0,116319000.0
IBP,2016-12-31,False,FY,2016,10-K,862980000.0,66050000.0,38436000.0,1.23,1.23,0.0,462095000.0,192391000.0,130105000.0,14482000.0,153977000.0,73266000.0,-79597000.0,13995000.0
IPHI,2016-12-31,False,FY,2016,10-K,266277000.0,24948000.0,99456000.0,2.45,2.25,0.0,990595000.0,499520000.0,66270000.0,144867000.0,462524000.0,63073000.0,-448213000.0,246963000.0
GB,2016-12-30,False,FY,2016,10-K,1386778000.0,108270000.0,5961000.0,0.19,0.19,0.0,2832543000.0,517307000.0,185220000.0,52116000.0,725239000.0,105532000.0,-63300000.0,-72146000.0
IFF,2016-12-31,False,FY,2016,10-K,3135300000.0,567356000.0,405031000.0,5.07,5.05,2.4,4016984000.0,1609014000.0,898297000.0,323992000.0,1631134000.0,535406000.0,-355463000.0,-19694000.0
IBM,2016-12-31,False,FY,2016,10-K,79919000000.0,,11872000000.0,12.43,12.38,0.0,117470000000.0,43888000000.0,36275000000.0,7826000000.0,18392000000.0,16958000000.0,-10976000000.0,-5791000000.0
